show_name,parent_category,middle_category,child_category,address,tel,google_url,latitude,longitude,google_place_id
Crowny cafe Stand,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木1-38-6星野ビル1階,03-6300-7766,https://crownycafe.com/,35.6828334,139.7015282,Ejox6ZqOLCAxLWNoxY1tZS0zOC02IFlveW9naSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNTMsIEphcGFuIiAaHgoWChQKEgk5TgoBxowYYBEeZ76L6zzMFxIEMemajg
KURA 渋谷店,飲食,外国料理,イタリア料理,渋谷区渋谷1-24-7渋谷フラットビル1F,03-5466-1010,,35.6605845,139.7019999,EkNTaGlidXlhIEZsYXQgQmxkLiwgMWYsIDEtY2jFjW1lLTI0LTcgU2hpYnV5YSwgVG9reW8gMTUwLTAwMDIsIEphcGFuIh4aHAoWChQKEglXjS5Wz40YYBFjgPEaGxl3IBICMWY
Craft Curry Brothers BASE 代々木,飲食,日本料理,その他,渋谷区代々木3丁目13-1Smi:re Yoyogi 1階,090-5683-4466,,35.682159,139.6976839,ChIJTQGdx86MGGARmXxDk-l6blg
Craftbeer gau's,飲食,その他(バー・クラブ・スナックなど),カフェバー,渋谷区神山町16-4ヴィラメトロポリス2A,090-1538-8485,,35.6632797,139.6940346,ChIJzWcmWqyMGGAR0QDj9fTGvQs
クラフトビール量り売り TAP&CROWLER 渋谷店,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区宇田川町6-20パラシオン渋谷1階,03-6416-5948,https://www.craft-beers.shop,35.6634628,139.6968447,ElVKYXBhbiwg44CSMTUwLTAwNDIgVG9reW8sIFNoaWJ1eWEsIFVkYWdhd2FjaMWNLCA24oiS77yS77yQIOODkeODqeOCt-OCquODs-a4i-iwtyAx6ZqOIiAaHgoWChQKEgkJ0TGlrowYYBGgt9sLOYbiYhIEMemajg
クラフトビール量り売りTAP&TUMBLER恵比寿店,飲食,居酒屋,ビアホール,渋谷区恵比寿恵比寿MFビル1階,03-6456-3235,https://www.instagram.com/taptumbler_/,35.6458822,139.7123771,ChIJSyJPTBWLGGAR2Ur9JPCW1tY
CLUB HEAVY SICK,飲食,その他(バー・クラブ・スナックなど),ライブハウス,渋谷区西原2-27-4升本ビルB1,03-3466-1445,,35.6752279,139.6783653,ElFKYXBhbiwg44CSMTUxLTAwNjYgVG9reW8sIFNoaWJ1eWEsIE5pc2hpaGFyYSwgMi1jaMWNbWXiiJIyN-KIku-8lCDljYfmnKzjg5Pjg6sgYjEiHhocChYKFAoSCfOoNbM78xhgEfTIstGgK21tEgJiMQ
クラブ　リズ,飲食,その他(バー・クラブ・スナックなど),スナック・パブ・キャバレー,渋谷区幡ヶ谷2-13-3幡ヶ谷駅前サンクスビル2F,03-3376-6310,,35.6775284,139.6769505,EjoyZiwgMi1jaMWNbWUtMTMtMyBIYXRhZ2F5YSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNzIsIEphcGFuIh4aHAoWChQKEgkVfgBLO_MYYBF5z81ZLn98NRICMmY
CREAM PAND BAKERs,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区恵比寿西2-14-10TWONE代官山1F-B,080-4307-0351,,35.6481329,139.7045458,ChIJ3_Xt9ASLGGARJJTtFE45J_Q
くるり恵比寿,飲食,居酒屋,居酒屋,渋谷区恵比寿西1-7-9恵比寿タイムハウスビル3階,080-1430-0308,,35.64772689999999,139.7087658,Ej0z6ZqOLCAxLWNoxY1tZS03LTkgRWJpc3VuaXNoaSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwMjEsIEphcGFuIiAaHgoWChQKEgm_90EJQYsYYBHd5YIUGR8i0xIEM-majg
クレープとエスプレッソと,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区神宮前4-13-20,03-6804-6040,,35.6666355,139.7108275,ChIJQ8aTz6GMGGAR53Yky6KCS78
黒毛七厘,飲食,外国料理,その他,渋谷区恵比寿1-23-16第六大浦ビル102,03-6277-3267,,35.6458723,139.7154915,Ek5KYXBhbiwg44CSMTUwLTAwMTMgVG9reW8sIFNoaWJ1eWEsIEViaXN1LCAxLWNoxY1tZeKIkjIzIOesrOWFreWkp-a1puODk-ODqyAxMDIiHxodChYKFAoSCQdPX5MUixhgEdUa55l7-vE-EgMxMDI
黒豚・地鶏ダイニング　SATSUMA,飲食,居酒屋,居酒屋,渋谷区神宮前1-23-26神宮前123ビル　1階,090-5299-0798,,35.6727502,139.7042199,ElNKYXBhbiwg44CSMTUwLTAwMDEgVG9reW8sIFNoaWJ1eWEsIEppbmfFq21hZSwgMS1jaMWNbWXiiJIyM-KIku-8ku-8liAxMjPjg5Pjg6sgMemajiIgGh4KFgoUChIJbb_AqbuMGGAREGr2gTCEMPwSBDHpmo4
燻製酒場おりおん,飲食,居酒屋,居酒屋,渋谷区渋谷1-25-10渋谷のんべい横丁,03-6416-3341,,35.6599499,139.701533,ChIJpwDSAViLGGARVaJ_WUwQrt8
燻製BARオリオン,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区神南1-20-9パークウェイ渋谷2階,03-6416-3341,,35.6619591,139.6998772,Ejoy6ZqOLCAxLWNoxY1tZS0yMC05IEppbm5hbiwgU2hpYnV5YSwgVG9reW8gMTUwLTAwNDEsIEphcGFuIiAaHgoWChQKEgkfQ3L0qIwYYBFXL5bvTaMgExIEMumajg
クークー,飲食,喫茶店・カフェ,その他,渋谷区西原1-7-8,03-6873-9120,,35.6738786,139.6817356,ChIJjdrMaTfzGGARCu4oAoVpmG8
guenin cafe,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区恵比寿1-22-23,070-1266-6789,,35.646249,139.7134366,ChIJtcNEMhWLGGARZtS3HgDfsWg
グッドグッドノットバッド,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区宇田川町4番8号昭和ビル101,03-6388-1286,,35.6624528,139.6977821,EjQxMDEsIDQtOCBVZGFnYXdhY2jFjSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwNDIsIEphcGFuIh8aHQoWChQKEgld2XQ5qYwYYBFDJqysbLovnBIDMTAx
gudene,飲食,その他(バー・クラブ・スナックなど),カフェバー,渋谷区渋谷2丁目7番13号ネオメット青山2階,03-3407-5450,,35.66037439999999,139.7076416,EjIy6ZqOLCAyLWNoxY1tZS03LTEzIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDAyLCBKYXBhbiIgGh4KFgoUChIJtS40IF-LGGAR3lbZYpdP3owSBDLpmo4
Grunge,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区西原2-28-4宮嶋ビルB1-1,03-6407-0240,,35.6753079,139.6782603,ElNKYXBhbiwg44CSMTUxLTAwNjYgVG9reW8sIFNoaWJ1eWEsIE5pc2hpaGFyYSwgMi1jaMWNbWXiiJIyOOKIku-8lCDlrq7ltovjg5Pjg6sgYjEsMSIgGh4KFgoUChIJE6NfsjvzGGAR2OpOqXs_kYkSBGIxLDE
GRATIALLIGO,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区代々木1-45-10NJビル1F,03-6276-7668,,35.6819444,139.6968427,ChIJOUe3pM6MGGAR0Sk9RnvKt58
Green Sloth,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区神泉町8-12ザ・シティ渋谷神泉3F,03-6416-4559,https://retty.me/area/PRE13/ARE8/SUB804/100001458269/,35.6556884,139.6934272,ChIJFx03S-mLGGAR2MweNPHBLRw
グルテンフリーおばんざいLL,飲食,日本料理,小料理,渋谷区西原3-4-5山田ビル4F,080-5866-5927,,35.6701568,139.6817954,Ejo0ZiwgMy1jaMWNbWUtNC01IE5pc2hpaGFyYSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNjYsIEphcGFuIh4aHAoWChQKEglTTJYbSPMYYBEruXB48sq8LxICNGY
グルーキー,飲食,居酒屋,居酒屋,渋谷区恵比寿南1-2-6サンポウ恵比寿ビル301,03-6452-2211,,35.6459124,139.7078411,EmJKYXBhbiwg44CSMTUwLTAwMjIgVG9reW8sIFNoaWJ1eWEsIEViaXN1bWluYW1pLCAxLWNoxY1tZeKIkjLiiJLvvJYg44K144Oz44Od44Km5oG15q-U5a-_44OT44OrIDMwMSIfGh0KFgoUChIJ9dNo6ECLGGARdCuUvdM2T3kSAzMwMQ
グレイ,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区恵比寿南2-3-3第一恵比寿マンション地下1階,03-6452-3929,,35.6453564,139.7078898,ChIJT0SM9ESLGGAR3adPy0GVR1k
グレムリン,飲食,居酒屋,ビアホール,渋谷区幡ヶ谷1-3-1ゴールデンセンターB1,03-6300-5723,,35.6767844,139.6761032,EmdKYXBhbiwg44CSMTUxLTAwNzIgVG9reW8sIFNoaWJ1eWEsIEhhdGFnYXlhLCAxLWNoxY1tZeKIkjPiiJLvvJEg5bmh44O26LC344K044O844Or44OH44Oz44K744Oz44K_44O8IGIxIh4aHAoWChQKEgmPtPlZO_MYYBF0oeZ0nan6WBICYjE
軽食喫茶栞,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区幡ヶ谷1-3-1幡ヶ谷ゴールデンマンションB1,03-3374-5993,,35.6769913,139.6767983,ChIJ-flpNXPzGGAR9bGn-sqsrTE
ケニックカレー,飲食,外国料理,インド料理,渋谷区宇田川町13番9号KN渋谷2ビル4階,03-6884-2188,,35.6611193,139.6983008,ChIJVefsUQCNGGARC56iDPWDj1M
KEBAB CAFE,飲食,外国料理,その他,渋谷区道玄坂2-25-10ベニー道玄坂ビル1階,03-3780-1367,,35.660271,139.6971402,ElNCZW5ueSBTZWlrZW4gQmxkZy4sIDHpmo4sIDItY2jFjW1lLTI1LTEwIETFjWdlbnpha2EsIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDQzLCBKYXBhbiIgGh4KFgoUChIJnZ_pm6mMGGARappeW309M84SBDHpmo4
ケバブボックスジェイ,飲食,外国料理,その他,渋谷区神宮前1-8-8コクシー188ビル1F,03-3470-0706,,35.6699421,139.7061755,EjsxODgsIDEtY2jFjW1lLTgtOCBKaW5nxattYWUsIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDAxLCBKYXBhbiIfGh0KFgoUChIJw4wVoqSMGGARRj8JIZuhOsQSAzE4OA
煙仄,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木2-39-1エクランYS2 2F,03-6876-8195,,35.6849102,139.6966516,ChIJ9x_mDs6MGGARz_Nr0Raw5xc
喧騒,飲食,居酒屋,居酒屋,渋谷区道玄坂1-13-2萬全社ビル3F,090-3996-7666,,35.657689,139.698515,ChIJ54UaSlaLGGARffMlTSFx5bI
KKW.softcream,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区富ヶ谷1-8-2代々木ホームズ1階,050-1809-3096,https://softcream-kkw.com/,35.6691827,139.6903198,ElpKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjjiiJLvvJIg5Luj44CF5pyo44Ob44O844Og44K6IDHpmo4iIBoeChYKFAoSCWWyAqdM8xhgEdPhoaXYIHDVEgQx6ZqO
CASE広尾,飲食,外国料理,その他,渋谷区広尾5-18-2,03-6240-6969,,35.649412,139.7206687,ChIJV0jUtBKLGGAR-VVHj-HWbZc
GET BETTERcoffee&sandwich,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区本町2-7-9,03-6300-6045,,35.6837043,139.6827724,ChIJP5LDPC_zGGAROSpNrYIH1m0
現実逃避,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区恵比寿1-22-27マガザン恵比寿8階,03-5422-6955,,35.6462506,139.712825,ChIJffQxBwCLGGARfJxdFnF-qzY
Kouji＆ko ITALIAN,飲食,外国料理,イタリア料理,渋谷区桜丘町16-13桜丘フロントⅡビル2F,03-6277-5010,,35.6567807,139.7012255,EjkyZiwgMTYtMTMgU2FrdXJhZ2Fva2FjaMWNLCBTaGlidXlhLCBUb2t5byAxNTAtMDAzMSwgSmFwYW4iHhocChYKFAoSCadAgmFXixhgEXlVPy6oQ3gtEgIyZg
神戸　みなと屋,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区笹塚2-41-20岡田ビル1F,03-6383-3120,,35.675822,139.6679396,ElNKYXBhbiwg44CSMTUxLTAwNzMgVG9reW8sIFNoaWJ1eWEsIFNhc2F6dWthLCAyLWNoxY1tZeKIkjQx4oiS77yS77yQIOadvua-pOODk-ODqyAxZiIeGhwKFgoUChIJsUv1rRnzGGARSb-JOZS91fcSAjFm
神戸焼肉かんてき　渋谷店,飲食,ステーキ・焼肉,焼肉,渋谷区道玄坂2-7-6,03-3461-1029,,35.6586977,139.6987377,ChIJI05bK1aLGGAR5hKiFSZONak
神戸焼肉かんてき　渋谷ハナレ店,飲食,ステーキ・焼肉,焼肉,渋谷区道玄坂2-6-74階,03-6455-0229,,35.6596288,139.6956206,ChIJw28gLqqMGGARNk2-6W8JMYg
黄金屋渋谷店,飲食,居酒屋,居酒屋,渋谷区道玄坂1-3-11一番ビルB1F,03-5728-8600,,35.6582722,139.6996396,Ej1iMWYsIDEtY2jFjW1lLTMtMTEgRMWNZ2VuemFrYSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwNDMsIEphcGFuIh8aHQoWChQKEgl7nxHHV4sYYBGA69CMSpb-oBIDYjFm
黒牛,飲食,ステーキ・焼肉,焼肉,渋谷区代々木3-1-11パシフィックスクエア代々木,03-6803-1129,https://www.instagram.com/kokugyu_yoyogi/?hl=ja,35.6822604,139.6957442,ChIJ4aXwJMyMGGARWcWFUtKtfnU
湖月,飲食,日本料理,日本料理,渋谷区神宮前5-50-10ぴゅあ1,03-3407-3033,https://www.kogetsu.tokyo,35.6631767,139.7096863,ChIJMzKbiF-LGGARXYKVMC5MIoA
KO‐KO,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区道玄坂2-26-5ひまわりビル2F,03-3463-8226,,35.659353,139.6971259,EkxIaW1hd2FyaSBCbGRnLiwgMmYsIDItY2jFjW1lLTI2LTUgRMWNZ2VuemFrYSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwNDMsIEphcGFuIh4aHAoWChQKEgmZhZLsqYwYYBH-55usIrIcKxICMmY
COCO-agepan,飲食,その他(バー・クラブ・スナックなど),その他,渋谷区神宮前5-17-16101,050-5899-5031,,35.6640358,139.7070931,ChIJZfNwKaGMGGAR4CadCD8e980
ココリコ渋谷店,飲食,外国料理,イタリア料理,渋谷区渋谷3-27-11GEMS渋谷5F,03-5485-7621,,35.6566382,139.7058165,ChIJ9QtiwFuLGGARFzZqCKHjoAo
こころ-想-,飲食,日本料理,日本料理,渋谷区神宮前6-10-4COMS神宮前1階,03-6427-1336,,35.666222,139.7029841,Ej0x6ZqOLCA2LWNoxY1tZS0yNS02IEppbmfFq21hZSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwMDEsIEphcGFuIiAaHgoWChQKEglVVcXGpYwYYBFYU7GkX1iDShIEMemajg
こしの,飲食,日本料理,小料理,渋谷区道玄坂2-16-19都路ビル105,03-3770-9888,,35.6588841,139.6969009,ChIJfaXf76mMGGARHh3qh5WR1g8
コジンシュギ,飲食,居酒屋,ダイニング・バー,渋谷区桜丘町29-5石島ビル201,070-5558-1894,,35.6550557,139.6993204,Ek1KYXBhbiwg44CSMTUwLTAwMzEgVG9reW8sIFNoaWJ1eWEsIFNha3VyYWdhb2thY2jFjSwgMjniiJLvvJUg55-z5bO244OT44OrIDIwMSIfGh0KFgoUChIJd4a2L1eLGGARENnUD2EEszESAzIwMQ
コスタブラバ,飲食,外国料理,スペイン料理,渋谷区笹塚1-15-5堀内ビル201,03-3465-5255,,35.6719853,139.6689977,EjsyMDEsIDEtY2jFjW1lLTE1LTUgU2FzYXp1a2EsIFNoaWJ1eWEsIFRva3lvIDE1MS0wMDczLCBKYXBhbiIfGh0KFgoUChIJd7EvTBbzGGARklGohQTnpigSAzIwMQ
COSMOS JUICE TOMIGAYA,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区富ヶ谷2-23-5富ヶ谷アルコーブ1F,03-5772-2765,,35.6631664,139.6829002,ElNKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAyLWNoxY1tZeKIkjIz4oiS77yVIOS5heS_neeUsOODk-ODqyAxZiIeGhwKFgoUChIJZQ9Gt0_zGGAR3H6FI_Hv-5QSAjFm
東風-cochi-,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区鶯谷町15-10ロイヤルパレス渋谷103,03-6712-7858,https://www.instagram.com/cochi_shibuya,35.6540976,139.70083,ChIJdQyUolCLGGAREBvx_3aQDLo
コップンタイガー,飲食,外国料理,東南アジア料理,渋谷区道玄坂1-11-3富士商事ビル3F,03-6277-5246,,35.6576082,139.6987605,ChIJn5U3S1aLGGAREu8A81g5-aI
コテ・フー,飲食,外国料理,フランス料理,渋谷区鶯谷町8-10代官山トゥエルブ2 / 1階D区画,03-3461-2024,,35.6532078,139.703882,EjgyLDEsIDgtMTAgVWd1aXN1ZGFuaWNoxY0sIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDMyLCBKYXBhbiIfGh0KFgoUChIJt2zj4VqLGGARJShVBTpT1a4SAzIsMQ
コトBAR,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区道玄坂2-7-6三喜ハウス地下1階,03-6416-3817,https://www.facebook.com/cotobar.shibuya,35.6586977,139.6987377,EjoxLCAyLWNoxY1tZS03LTYgRMWNZ2VuemFrYSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwNDMsIEphcGFuIh0aGwoWChQKEgkjTlsrVosYYBHmEqIVJk41qRIBMQ
此ノ奥,飲食,居酒屋,居酒屋,渋谷区富ヶ谷1-53-3Fビル1階,090-1111-1616,,35.6671825,139.689223,ChIJadbF2UzzGGARneqoEY_Y2-8
coの食卓,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区宇田川町5-6渋谷区子育てネウボラ 2F,03-6455-3760,https://www.instagram.com/co_shokutaku/,35.6628649,139.6981973,ChIJ5_xqL6mMGGAR6ei7lAcIb_Q
KOBUSHI BEER LOUNGE & BAR,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区道玄坂2-17-2トップ美奄 2F,050-5373-6373,,35.6587521,139.6966616,ChIJcU4b-qmMGGARZEMFcwhAMC8
駒テラス西参道カフェ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木四丁目17番4号,03-6300-5721,,35.6803138,139.6904993,ChIJuy09y8yMGGARxF0U5za9vus
小麦っ娘,飲食,居酒屋,その他,渋谷区広尾5-2-25本国ビル3階,03-6450-3956,,35.6502244,139.7202627,Ejkz6ZqOLCA1LWNoxY1tZS0yLTI1IEhpcm9vLCBTaGlidXlhLCBUb2t5byAxNTAtMDAxMiwgSmFwYW4iIBoeChYKFAoSCQHJ9D5tixhgEcuMT8CjrDKvEgQz6ZqO
米子,飲食,居酒屋,居酒屋,渋谷区幡ヶ谷2-5-3,03-6276-5959,,35.6783527,139.6777081,ChIJrwgOziTzGGAR0IVMbtYZuGg
米福,飲食,日本料理,その他,渋谷区恵比寿西1-4-2川田ビルB1F,03-6416-3855,,35.6486423,139.7079621,Ek1LYXdhdGEgQnVpbGRpbmcsIGIxZiwgMS1jaMWNbWUtNC0yIEViaXN1bmlzaGksIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDIxLCBKYXBhbiIfGh0KFgoUChIJ2fQ3YUGLGGARI1qqcL4ZAT8SA2IxZg
COYORI,飲食,その他(バー・クラブ・スナックなど),カフェバー,渋谷区広尾5-14-4広尾SKビル2F,070-8315-0902,,35.6504141,139.7216464,ChIJNwg0WG2LGGAR8rajvVptaWY
小料理割烹祥じ,飲食,日本料理,日本料理,渋谷区笹塚1-21-6,03-6804-9027,,35.6729335,139.6692465,ChIJ3dbpuRfzGGAR3ngncGKxGgI
小料理左門,飲食,居酒屋,居酒屋,渋谷区幡ヶ谷2-47-1小路ビル1-D,03-3374-5680,,35.6791305,139.6771427,ChIJYaEu6yTzGGARlQRFHZx6yos
小料理 百けん,飲食,居酒屋,居酒屋,渋谷区道玄坂2-20-10豊田ビル1階,03-6455-3808,,35.6593997,139.6958638,Ej8x6ZqOLCAyLWNoxY1tZS0yMC0xMCBExY1nZW56YWthLCBTaGlidXlhLCBUb2t5byAxNTAtMDA0MywgSmFwYW4iIBoeChYKFAoSCQ_86SWqjBhgEWgYdhqC1JAZEgQx6ZqO
CONCENT,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区本町6-34-8,03-3373-8128,,35.6802602,139.6774928,ChIJ2fukWCTzGGARIg2eUQGOLhE
Concerto,飲食,外国料理,イタリア料理,渋谷区上原1-29-5BIT代々木上原B1,03-6804-8794,,35.6682216,139.6820801,ChIJ8RLwikjzGGARFsAf3AkWYGM
Convivio,飲食,外国料理,イタリア料理,渋谷区千駄ヶ谷3-17-12カミムラビル1F,03-6434-7907,https://convivio.jp/,35.675941,139.7080607,ElpKYXBhbiwg44CSMTUxLTAwNTEgVG9reW8sIFNoaWJ1eWEsIFNlbmRhZ2F5YSwgMy1jaMWNbWXiiJIxN-KIku-8ke-8kiDjgqvjg5_jg6Djg6njg5Pjg6sgMWYiHhocChYKFAoSCfEYWyO8jBhgEcVM785NdmYIEgIxZg
COZYHOUSE,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区道玄坂2-19-11FABRIC渋谷5F,03-6277-5090,,35.6587864,139.696881,ChIJjwzMxamMGGARpRTsGA-xLT4
珈琲家族,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区恵比寿南1-2-8雨宮ビル　B1F,03-3710-8124,,35.6460257,139.7077214,ElNKYXBhbiwg44CSMTUwLTAwMjIgVG9reW8sIFNoaWJ1eWEsIEViaXN1bWluYW1pLCAxLWNoxY1tZeKIkjLiiJLvvJgg6Zuo5a6u44OT44OrIGIxZiIfGh0KFgoUChIJwy6N50CLGGARTJ2ZCYiNpLESA2IxZg
珈琲カンタータ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区幡ヶ谷2-15-9,090-7259-8991,,35.6783933,139.6757144,ChIJIUkLYCPzGGARDoGmTBIfJY8
COFFEE KIOSK ROASTER,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区千駄ヶ谷5-6-7トーエイハイツ1C,03-6274-8411,https://www.instagram.com/coffeekioskroaster/,35.68190750000001,139.7063381,ChIJ__8TM8eMGGARRPsjw7sNbAM
CoffeeCrevice,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木4-2-9ピーズビル2F,03-3370-7256,,35.6786847,139.6932099,ElxKYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgNC1jaMWNbWXiiJIy4oiS77yZIOWPguWuruapi-mnheWJje-8ru-8qOODk-ODqyAyZiIeGhwKFgoUChIJqytRcsuMGGAR6oP5FrOtrn8SAjJm
コーヒースタンド烏,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区桜丘町30-15ビバリーヒルズ102,03-6416-3918,,35.6557013,139.6980377,ChIJASx171aLGGARuF9bIOj0GOY
珈琲店トップ　駅前店,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区道玄坂1-4-19,03-3461-1170,,35.6588537,139.7001166,ChIJdcA86FeLGGAR3DjA__goQJY
珈琲店トップ　道玄坂店,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区道玄坂2-29-8道玄坂センタービルB1,03-3461-1624,,35.6592549,139.6979579,EmFKYXBhbiwg44CSMTUwLTAwNDMgVG9reW8sIFNoaWJ1eWEsIETFjWdlbnpha2EsIDItY2jFjW1l4oiSMjniiJLvvJcg6YGT546E5Z2C44K744Oz44K_44O844OT44OrIGIxIh4aHAoWChQKEgnvRr_EqYwYYBGrLMYND1Ge3BICYjE
珈琲風味,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区幡ヶ谷3-57-1MKハイツ,03-3378-6635,,35.6800129,139.6726343,ChIJo_7MLCLzGGAREXaj6YXAePQ
コーヒープンクト,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木2-12-3プーク人形劇場1階,070-6998-5184,,35.6867325,139.6975059,ChIJu53W6dGMGGARLlAKIqnOfw0
五音,飲食,居酒屋,居酒屋,渋谷区元代々木町3-7大森ビル1階,03-5738-8645,,35.6705474,139.6872503,EkxKYXBhbiwg44CSMTUxLTAwNjIgVG9reW8sIFNoaWJ1eWEsIE1vdG95b3lvZ2ljaMWNLCAz4oiS77yXIOWkp-ajruODk-ODqyAx6ZqOIiAaHgoWChQKEglvaqQ1SvMYYBHpDhTjHwVSzhIEMemajg
極樂食堂(極楽食堂)代々木上原店,飲食,その他(バー・クラブ・スナックなど),カフェバー,渋谷区元代々木町9-4山口ビル1階,03-6804-7797,,35.6699491,139.6856038,EkxKYXBhbiwg44CSMTUxLTAwNjIgVG9reW8sIFNoaWJ1eWEsIE1vdG95b3lvZ2ljaMWNLCA54oiS77yUIOWxseWPo-ODk-ODqyAx6ZqOIiAaHgoWChQKEgljU5iDSfMYYBFRG60eJlfcERIEMemajg
ごはん・ごはん,飲食,日本料理,その他,渋谷区西原2-30-2,03-3466-4032,,35.6757022,139.6778212,ChIJqXNqqDvzGGARrlbwKq_wFC8
ごんべえ,飲食,居酒屋,居酒屋,渋谷区宇田川町31-3第三田中ビルB1F,03-3461-8383,,35.6613426,139.6978405,ChIJY0qYPACNGGARdU54Vi27lsg
歳月,飲食,外国料理,中国料理,渋谷区恵比寿2丁目17-25ジョイナービル 1F,03-6459-3222,,35.64735599999999,139.718426,EllKYXBhbiwg44CSMTUwLTAwMTMgVG9reW8sIFNoaWJ1eWEsIEViaXN1LCAyLWNoxY1tZeKIkjE34oiS77yS77yVIOOCuOODp-OCpOODiuODvOODk-ODqyAxZiIeGhwKFgoUChIJ8e2FPROLGGAR9-0NuxSOWO0SAjFm
CIDER SHACK,飲食,居酒屋,ビアホール,渋谷区東1-27-9奥山ビル1F,03-6450-5680,,35.6540901,139.7074926,EkhPa3V5YW1hIEJsZGcuLCAxZiwgMS1jaMWNbWUtMjctOSBIaWdhc2hpLCBTaGlidXlhLCBUb2t5byAxNTAtMDAxMSwgSmFwYW4iHhocChYKFAoSCYHFQLlcixhgEVxvLsBnHY-BEgIxZg
Cidernaut,飲食,居酒屋,ビアホール,渋谷区神山町16-4堀内ビル,03-6407-8848,,35.6632797,139.6940346,ChIJzWcmWqyMGGAR0QDj9fTGvQs
サウダーヂな東京,飲食,その他(バー・クラブ・スナックなど),カフェバー,渋谷区上原1-32-5ロイヤルテラス202,03-6407-9989,,35.6687771,139.6807486,EjkyMDIsIDEtY2jFjW1lLTMyLTUgVWVoYXJhLCBTaGlidXlhLCBUb2t5byAxNTEtMDA2NCwgSmFwYW4iHxodChYKFAoSCXkZ-N5H8xhgEcGcASXUrtJsEgMyMDI
魚きんめ,飲食,居酒屋,居酒屋,渋谷区道玄坂2-6-14HYビル2F,080-3427-8752,,35.6596288,139.6956206,EjwyZiwgMi1jaMWNbWUtMjItMiBExY1nZW56YWthLCBTaGlidXlhLCBUb2t5byAxNTAtMDA0MywgSmFwYW4iHhocChYKFAoSCcNvIC6qjBhgETZNvulvCTGIEgIyZg
魚十二ヶ月,飲食,居酒屋,居酒屋,渋谷区代々木1-58-7ヴェラハイツ代々木104,03-3370-1142,,35.6845484,139.7005906,ChIJWw_6cM-MGGARCXtCuTkhjPQ
